action,alert,assigned_project,change,department,device,document,employee_id,event_type,file,instrument,name,office,recipient_department,record,role,security_clearance,status,system,timestamp
Approve Patch Deployment,,Cloud Migration,,Information Technology,,,IT-001,patch_management,,,Joshua Blake,Tucson,,Windows Security Updates,IT Security Administrator,Trade Secret,Scheduled,Microsoft Intune,2026-01-08 12:41:00
Investigate,Unusual VPN Location,Endpoint Security,,Information Technology,,,IT-023,security_alert_review,,,Daniel Diaz,Tucson,,,IT Security Administrator,Trade Secret,Under Review,Microsoft Sentinel,2026-01-08 12:41:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-004,file_access,QC_Checklist_v3.pdf,,Madeline Valentine,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-08 12:42:00
Update,,Laboratory Operations,,Research,,,LT-037,record_update,,,Aaron Patterson,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-08 12:42:00
Review,,Procurement,,Finance,,HELIX Budget Review,FA-005,budget_review,HELIX_Budget_Q2.xlsx,,Richard Martinez,Tucson,,,Finance Analyst,Confidential,,ERP,2026-01-08 12:42:00
Approve,,Budget Planning,,Finance,,,FA-020,procurement_review,,,Carol King,Boston,,Purchase Order PO-1048,Finance Analyst,Confidential,Approved,ERP,2026-01-08 12:42:00
Update,,Benefits,,Human Resources,,Open Enrollment Form,HR-018,benefits_update,Open_Enrolment_Form.pdf,,Karen Campos,Tucson,,Benefits Case BE-1182,Human Resources Specialist,Restricted,,Benefits Administration,2026-01-08 12:42:00
Review,,Research Portfolio,,Executive Leadership,,Quarterly Financial Forecast,EX-001,financial_report_access,Quarterly_Forecast_Q1.pdf,,Jonathan Hardin,Boston,,,Executive Leadership,Trade Secret,,Financial Reporting,2026-01-08 12:42:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-085,file_access,HELIX_Regulatory_Briefing_Package.docx,,Antonio Guerra,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 12:43:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-140,file_access,HELIX_Regulatory_Briefing_Package.docx,,Miguel Bowers,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 12:43:00
Create,,Recruiting,,Human Resources,,New Hire Onboarding Checklist,HR-001,onboarding_task,,,Michael Wilson,Tucson,,,Human Resources Specialist,Restricted,In Progress,HRIS,2026-01-08 12:43:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-108,file_access,GP217_Sample_Tracking_Record.csv,,Joe Powell,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 12:44:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-087,file_access,HELIX_Regulatory_Briefing_Package.docx,,Donna Allen,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 12:45:00
Send,,Clinical Support,,Research,,,RS-132,teams_message,,,Jeanette Ibarra,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 12:45:00
Edit,,FDA Submission,,Regulatory Affairs,,HELIX Regulatory Briefing Package,RA-010,document_edit,HELIX_Regulatory_Briefing_Package.docx,,Jeffrey Briggs,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-08 12:45:00
Send,,FDA Submission,,Regulatory Affairs,,,RA-038,teams_message,,,Erin Mcintyre,Tucson,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-08 12:45:00
Send,,Analytical Chemistry,,Research,,,RS-006,teams_message,,,Jennifer Lewis,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 12:46:00
Send,,Clinical Support,,Research,,,RS-101,teams_message,,,Amber Gomez,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 12:46:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-134,file_access,HELIX_Regulatory_Briefing_Package.docx,,Stephen Duffy,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 12:46:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-136,file_access,GP217_Sample_Tracking_Record.csv,,Steven Roth,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 12:46:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-039,file_access,GP217_Assay_Results.csv,,Carol Richmond,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-08 12:47:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-069,file_access,HELIX_Regulatory_Briefing_Package.docx,,Karen Mooney,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 12:47:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-092,file_access,GP217_Sample_Tracking_Record.csv,,Johnny Santana,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 12:47:00
Operate,,Laboratory Operations,,Research,,,LT-005,instrument_use,,Mass Spectrometer-02,Christopher Smith,Boston,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-08 12:47:00
Review Group Membership,,Cloud Migration,,Information Technology,,,IT-010,identity_management,,,Brenda Malone,Boston,,Research Scientists Security Group,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-08 12:47:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-021,file_access,GP217_Sample_Tracking_Record.csv,,Leslie Alvarez,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 12:48:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-071,file_access,HELIX_Regulatory_Briefing_Package.docx,,Justin Lambert,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 12:48:00
Send,,Clinical Support,,Research,,,RS-010,teams_message,,,Michelle Jones,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 12:49:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-023,file_access,HELIX_Regulatory_Briefing_Package.docx,,Karen Lynch,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 12:49:00
Update,,FDA Submission,,Regulatory Affairs,,,RA-030,record_update,,,Rachel Williams,Boston,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-08 12:49:00
Approve,,Laboratory Operations,,Research,,,LT-031,record_update,,,Dylan Martin,Boston,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-08 12:50:00
Send,,Endpoint Security,,Information Technology,,,IT-016,teams_message,,,Sean Ellis,Boston,Research,,IT Security Administrator,Trade Secret,,Microsoft Teams,2026-01-08 12:51:00
Approve Patch Deployment,,Identity Modernization,,Information Technology,,,IT-025,patch_management,,,Amanda Gordon,Tucson,,Windows Security Updates,IT Security Administrator,Trade Secret,Scheduled,Microsoft Intune,2026-01-08 12:51:00
Send,,FDA Submission,,Regulatory Affairs,,,RA-007,teams_message,,,Roger Frederick,Boston,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-08 12:52:00
Send,,Recruiting,,Human Resources,,,HR-002,teams_message,,,Susan Carrillo,Tucson,Finance,,Human Resources Specialist,Restricted,,Microsoft Teams,2026-01-08 12:52:00
Reset Password,,Cloud Migration,,Information Technology,,,IT-007,identity_management,,,Sherry Jones,Boston,,Employee Account,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-08 12:52:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-016,file_access,HELIX_Regulatory_Briefing_Package.docx,,Peter Johnston,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 12:53:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-075,file_access,GP217_Assay_Results.csv,,Paula Schwartz,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-08 12:53:00
Send,,Biomarker Discovery,,Research,,,RS-084,teams_message,,,Robert Wilson,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 12:53:00
Calibrate,,Laboratory Operations,,Research,,,LT-011,instrument_use,,Centrifuge-03,Leslie Mejia,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-08 12:53:00
Review Endpoint Health,,Cloud Migration,,Information Technology,Research-Laptop-042,,IT-007,endpoint_review,,,Sherry Jones,Boston,,,IT Security Administrator,Trade Secret,Healthy,Microsoft Defender for Endpoint,2026-01-08 12:53:00
Send,,HELIX,,Research,,,RS-104,teams_message,,,Cindy Odonnell,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 12:54:00
Investigate,Unusual VPN Location,Cloud Migration,,Information Technology,,,IT-007,security_alert_review,,,Sherry Jones,Boston,,,IT Security Administrator,Trade Secret,Under Review,Microsoft Sentinel,2026-01-08 12:54:00
Reset Password,,Infrastructure,,Information Technology,,,IT-017,identity_management,,,Jonathan May,Tucson,,Employee Account,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-08 12:54:00
Send,,Infrastructure,,Information Technology,,,IT-031,teams_message,,,Rachael Bullock,Tucson,Research,,IT Security Administrator,Trade Secret,,Microsoft Teams,2026-01-08 12:54:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-038,file_access,GP217_Sample_Tracking_Record.csv,,Elizabeth Hall,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 12:55:00
Reset Password,,Identity Modernization,,Information Technology,,,IT-030,identity_management,,,Rachel Huerta,Boston,,Employee Account,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-08 12:55:00
Send,,Sample Processing,,Research,,,LT-033,teams_message,,,Christine Rice,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-08 12:56:00
Review Endpoint Health,,Endpoint Security,,Information Technology,Research-Laptop-042,,IT-022,endpoint_review,,,Stephen Bridges,Boston,,,IT Security Administrator,Trade Secret,Healthy,Microsoft Defender for Endpoint,2026-01-08 12:56:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-134,file_access,HELIX_Regulatory_Briefing_Package.docx,,Stephen Duffy,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 12:57:00
Update,,Laboratory Operations,,Research,,,LT-027,record_update,,,Tina Conley,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-08 12:57:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-032,file_access,GP217_Assay_Results.csv,,Michael Sanders,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-08 12:58:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-066,file_access,HELIX_Regulatory_Briefing_Package.docx,,Rachael Hayes,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 12:58:00
Update,,Sample Processing,,Research,,,LT-013,record_update,,,Jill Hall,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-08 12:58:00
Operate,,Sample Processing,,Research,,,LT-032,instrument_use,,Mass Spectrometer-02,Teresa Calderon,Boston,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-08 12:58:00
Approve,,HELIX,,Research,,,LT-040,record_update,,,Marcus Tucker,Tucson,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-08 12:58:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-099,file_access,HELIX_Regulatory_Briefing_Package.docx,,Barbara Orr,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 12:59:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-140,file_access,HELIX_Regulatory_Briefing_Package.docx,,Miguel Bowers,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 12:59:00
Send,,Analytical Chemistry,,Research,,,RS-007,teams_message,,,Christopher Lang,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 13:00:00
Update,,HELIX,,Research,,,LT-007,record_update,,,David Carroll,Boston,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-08 13:00:00
Approve,,Laboratory Operations,,Research,,,LT-030,record_update,,,Christopher Flores,Boston,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-08 13:00:00
Update,,HELIX,,Regulatory Affairs,,,RA-026,record_update,,,Dale Vaughn,Boston,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-08 13:00:00
Review Group Membership,,Endpoint Security,,Information Technology,,,IT-006,identity_management,,,Donald Gill,Boston,,Research Scientists Security Group,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-08 13:00:00
Approve Rule Change,,Cloud Migration,Research VLAN Rule UPdate,Information Technology,,,IT-001,firewall_update,,,Joshua Blake,Tucson,,,IT Security Administrator,Trade Secret,Approved,Palo Alto Panorama,2026-01-08 13:01:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-062,file_access,GP217_Assay_Results.csv,,Christian Curry,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-08 13:02:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-053,file_access,GP217_Sample_Tracking_Record.csv,,Jason Robinson,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 13:03:00
Update,,HELIX,,Research,,,LT-014,record_update,,,Nicole Bailey,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-08 13:03:00
Review,,HELIX,,Regulatory Affairs,,FDA Submission Draft,RA-015,document_review,FDA_Submission_Draft_v5.docx,,Richard Johns,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-08 13:03:00
Approve,,Budget Planning,,Finance,,,FA-015,procurement_review,,,Nicole Delacruz,Tucson,,Purchase Order PO-1048,Finance Analyst,Confidential,Approved,ERP,2026-01-08 13:03:00
Review Endpoint Health,,Endpoint Security,,Information Technology,Research-Laptop-042,,IT-016,endpoint_review,,,Sean Ellis,Boston,,,IT Security Administrator,Trade Secret,Healthy,Microsoft Defender for Endpoint,2026-01-08 13:03:00
Send,,Clinical Support,,Research,,,RS-017,teams_message,,,Emily Ortiz,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 13:04:00
Review Endpoint Health,,Identity Modernization,,Information Technology,Research-Laptop-042,,IT-011,endpoint_review,,,Kristen Richard,Tucson,,,IT Security Administrator,Trade Secret,Healthy,Microsoft Defender for Endpoint,2026-01-08 13:04:00
Operate,,Laboratory Operations,,Research,,,LT-015,instrument_use,,Mass Spectrometer-02,Jacob Martinez,Tucson,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-08 13:05:00
Send,,Sample Processing,,Research,,,LT-028,teams_message,,,Rebecca Zavala,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-08 13:05:00
Create,,Benefits,,Human Resources,,New Hire Onboarding Checklist,HR-018,onboarding_task,,,Karen Campos,Tucson,,,Human Resources Specialist,Restricted,In Progress,HRIS,2026-01-08 13:05:00
Investigate,Unusual VPN Location,Endpoint Security,,Information Technology,,,IT-014,security_alert_review,,,Jennifer Clark,Tucson,,,IT Security Administrator,Trade Secret,Under Review,Microsoft Sentinel,2026-01-08 13:05:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-105,file_access,HELIX_Regulatory_Briefing_Package.docx,,David Mason,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 13:06:00
Upload,,Quality Compliance,,Regulatory Affairs,,FDA Submission Package,RA-039,document_upload,FDA_Submission_Package_v1.zip,,Brittany Stevenson,Tucson,,,Regulatory Affairs Specialist,Restricted,,Regulatory Document Repository,2026-01-08 13:06:00
Approve Rule Change,,Cloud Migration,Research VLAN Rule UPdate,Information Technology,,,IT-027,firewall_update,,,Rodney Blackburn,Tucson,,,IT Security Administrator,Trade Secret,Approved,Palo Alto Panorama,2026-01-08 13:06:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-092,file_access,GP217_Sample_Tracking_Record.csv,,Johnny Santana,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 13:07:00
Upload,,Quality Compliance,,Regulatory Affairs,,FDA Submission Package,RA-028,document_upload,FDA_Submission_Package_v1.zip,,Andrew Payne,Tucson,,,Regulatory Affairs Specialist,Restricted,,Regulatory Document Repository,2026-01-08 13:07:00
Open,,Procurement,,Finance,,Quarterly Forecast,FA-032,financial_report_access,Quarterly_Forecast_Q2.pdf,,Megan Cox,Boston,,,Finance Analyst,Confidential,,Financial Reporting,2026-01-08 13:07:00
Send,,Recruiting,,Human Resources,,,HR-002,teams_message,,,Susan Carrillo,Tucson,Finance,,Human Resources Specialist,Restricted,,Microsoft Teams,2026-01-08 13:08:00
Update,,Recruiting,,Human Resources,,Open Enrollment Form,HR-022,benefits_update,Open_Enrolment_Form.pdf,,Gregory Guerrero,Boston,,Benefits Case BE-1182,Human Resources Specialist,Restricted,,Benefits Administration,2026-01-08 13:08:00
Review Endpoint Health,,Infrastructure,,Information Technology,Research-Laptop-042,,IT-002,endpoint_review,,,Kelly Chan,Tucson,,,IT Security Administrator,Trade Secret,Healthy,Microsoft Defender for Endpoint,2026-01-08 13:08:00
Review,,HELIX,,Research,,Quality Control Checklist,LT-023,file_access,QC_Checklist_v3.pdf,,Stephanie Miller,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-08 13:09:00
Update,,Sample Processing,,Research,,,LT-028,record_update,,,Rebecca Zavala,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-08 13:09:00
Send,,Analytical Chemistry,,Research,,,RS-075,teams_message,,,Paula Schwartz,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 13:10:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-004,file_access,HELIX_Regulatory_Briefing_Package.docx,,Mario Hammond,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 13:11:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-094,file_access,GP217_Sample_Tracking_Record.csv,,Randy House,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 13:11:00
Approve,,Laboratory Operations,,Research,,,LT-024,record_update,,,Sharon Henry,Tucson,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-08 13:11:00
Update,,Quality Compliance,,Regulatory Affairs,,,RA-017,record_update,,,Michael Gutierrez,Boston,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-08 13:11:00
Send,,Analytical Chemistry,,Research,,,RS-042,teams_message,,,Brittany Brown,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 13:12:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-053,file_access,GP217_Sample_Tracking_Record.csv,,Jason Robinson,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 13:12:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-056,file_access,GP217_Sample_Tracking_Record.csv,,David Keller,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 13:12:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-096,file_access,HELIX_Regulatory_Briefing_Package.docx,,Luke Young,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 13:12:00
Send,,Sample Processing,,Research,,,LT-016,teams_message,,,Elizabeth Anderson,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-08 13:12:00
Review Findings,,Identity Modernization,,Information Technology,,,IT-029,vulnerability_review,,,Sarah Aguilar,Tucson,,Weekly Vulnerability Scan,IT Security Administrator,Trade Secret,Open,Qualys VMDR,2026-01-08 13:12:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-004,file_access,GP217_Sample_Tracking_Record.csv,,Mario Hammond,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 13:13:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-030,file_access,GP217_Assay_Results.csv,,Lisa Mason,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-08 13:13:00
Send,,Analytical Chemistry,,Research,,,RS-110,teams_message,,,Diane Brown,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 13:13:00
Investigate,Unusual VPN Location,Identity Modernization,,Information Technology,,,IT-020,security_alert_review,,,Joshua Gray,Tucson,,,IT Security Administrator,Trade Secret,Under Review,Microsoft Sentinel,2026-01-08 13:13:00
Review Endpoint Health,,Cloud Migration,,Information Technology,Research-Laptop-042,,IT-024,endpoint_review,,,Aaron Potter,Tucson,,,IT Security Administrator,Trade Secret,Healthy,Microsoft Defender for Endpoint,2026-01-08 13:13:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-016,file_access,HELIX_Regulatory_Briefing_Package.docx,,Peter Johnston,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 13:14:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-102,file_access,HELIX_Regulatory_Briefing_Package.docx,,Desiree Jackson,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 13:14:00
Send,,Analytical Chemistry,,Research,,,RS-113,teams_message,,,Jordan Williams,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 13:14:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-036,file_access,QC_Checklist_v3.pdf,,Tyler Garza,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-08 13:14:00
Update,,Payroll,,Finance,,HELIX Cost Forecast,FA-021,forecast_update,HELIX_Cost_Forecast.xlsx,,Mary Velasquez,Tucson,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-08 13:15:00
Update,,Recruiting,,Human Resources,,Employee Record Update,HR-006,employee_record_update,Employee_Record_Update.pdf,,Bruce Hurley,Boston,,Employee Profile HR-2041,Human Resources Specialist,Restricted,,HRIS,2026-01-08 13:15:00
Review Group Membership,,Endpoint Security,,Information Technology,,,IT-019,identity_management,,,Susan Greene,Boston,,Research Scientists Security Group,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-08 13:15:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-123,file_access,GP217_Assay_Results.csv,,Maria Mendez,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-08 13:16:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-133,file_access,GP217_Sample_Tracking_Record.csv,,Melissa French,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 13:16:00
Send,,Laboratory Operations,,Research,,,LT-011,teams_message,,,Leslie Mejia,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-08 13:16:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-023,file_access,HELIX_Regulatory_Briefing_Package.docx,,Karen Lynch,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 13:17:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-090,file_access,HELIX_Regulatory_Briefing_Package.docx,,Brianna Davis,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 13:17:00
Approve,,Sample Processing,,Research,,,LT-006,record_update,,,Catherine Patterson,Boston,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-08 13:17:00
Calibrate,,Laboratory Operations,,Research,,,LT-020,instrument_use,,Centrifuge-03,Matthew Coleman,Boston,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-08 13:18:00
Send,,Clinical Support,,Research,,,RS-057,teams_message,,,Kevin Wood,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 13:19:00
Send,,HELIX,,Research,,,RS-130,teams_message,,,Joseph Wood,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 13:19:00
Update,,Sample Processing,,Research,,,LT-026,record_update,,,Robin Wood,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-08 13:19:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-012,teams_message,,,Monica Howard,Tucson,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-08 13:19:00
Update,,FDA Submission,,Regulatory Affairs,,,RA-040,record_update,,,Kristen Oneal,Boston,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-08 13:19:00
Review,,Budget Planning,,Finance,,HELIX Budget Review,FA-015,budget_review,HELIX_Budget_Q2.xlsx,,Nicole Delacruz,Tucson,,,Finance Analyst,Confidential,,ERP,2026-01-08 13:19:00
Operate,,Sample Processing,,Research,,,LT-004,instrument_use,,Mass Spectrometer-02,Madeline Valentine,Tucson,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-08 13:20:00
Approve,,HELIX,,Research,,,LT-019,record_update,,,James Galloway,Tucson,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-08 13:20:00
Upload,,HELIX,,Regulatory Affairs,,FDA Submission Package,RA-016,document_upload,FDA_Submission_Package_v1.zip,,Mathew Patel,Boston,,,Regulatory Affairs Specialist,Restricted,,Regulatory Document Repository,2026-01-08 13:20:00
Update,,FDA Submission,,Regulatory Affairs,,,RA-023,record_update,,,Michelle Paul,Tucson,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-08 13:20:00
Review,,Budget Planning,,Finance,,HELIX Budget Review,FA-013,budget_review,HELIX_Budget_Q2.xlsx,,Gerald Liu,Boston,,,Finance Analyst,Confidential,,ERP,2026-01-08 13:20:00
Send,,Budget Planning,,Finance,,,FA-003,teams_message,,,Kimberly Kramer,Boston,Human Resources,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-08 13:21:00
Send,,Recruiting,,Human Resources,,,HR-002,teams_message,,,Susan Carrillo,Tucson,Information Technology,,Human Resources Specialist,Restricted,,Microsoft Teams,2026-01-08 13:21:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-019,file_access,HELIX_Regulatory_Briefing_Package.docx,,Victoria Floyd,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 13:23:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-070,file_access,HELIX_Regulatory_Briefing_Package.docx,,Melanie Williams,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 13:23:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-009,teams_message,,,Valerie Cole,Tucson,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-08 13:23:00
Review,,Payroll,,Finance,,HELIX Budget Review,FA-017,budget_review,HELIX_Budget_Q2.xlsx,,James Gibbs,Tucson,,,Finance Analyst,Confidential,,ERP,2026-01-08 13:23:00
Update,,Benefits,,Human Resources,,Open Enrollment Form,HR-011,benefits_update,Open_Enrolment_Form.pdf,,Carrie Rodriguez,Tucson,,Benefits Case BE-1182,Human Resources Specialist,Restricted,,Benefits Administration,2026-01-08 13:23:00
Review Endpoint Health,,Endpoint Security,,Information Technology,Research-Laptop-042,,IT-012,endpoint_review,,,Travis Davies,Boston,,,IT Security Administrator,Trade Secret,Healthy,Microsoft Defender for Endpoint,2026-01-08 13:23:00
