action,alert,assigned_project,change,department,device,document,employee_id,event_type,file,instrument,name,office,recipient_department,record,role,security_clearance,status,system,timestamp
,,Identity Modernization,Rule Review,Information Technology,,,IT-004,firewall_update,,,Edward Schmitt,Tucson,,,IT Security Administrator,Trade Secret,,Firewall Management,2026-01-05 12:35:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-021,file_access,GP217_Assay_Results.csv,,Leslie Alvarez,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 12:36:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-059,file_access,HELIX_Regulatory_Briefing_Package.docx,,Madeline Nolan,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 12:36:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-038,file_access,HELIX_Regulatory_Briefing_Package.docx,,Elizabeth Hall,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 12:37:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-077,file_access,GP217_Assay_Results.csv,,Maria Hopkins,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 12:37:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-026,file_access,GP217_Assay_Results.csv,,Julie Patton,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 12:38:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-041,file_access,GP217_Sample_Tracking_Record.csv,,George Knight,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 12:38:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-126,file_access,GP217_Sample_Tracking_Record.csv,,Kayla Brown,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 12:38:00
Operate,,Laboratory Operations,,Research,,,LT-015,instrument_use,,Mass Spectrometer-02,Jacob Martinez,Tucson,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-05 12:38:00
,,Payroll,,Finance,,,FA-008,file_access,HELIX_Cost_Forecast.xlsx,,Joanna Powell,Boston,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-05 12:38:00
Send,,Analytical Chemistry,,Research,,,RS-008,teams_message,,,Keith Miller,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 12:39:00
Send,,HELIX,,Research,,,RS-027,teams_message,,,Michelle Munoz,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 12:39:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-038,file_access,GP217_Assay_Results.csv,,Elizabeth Hall,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 12:39:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-091,file_access,HELIX_Regulatory_Briefing_Package.docx,,Amy Thompson,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 12:39:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-093,file_access,HELIX_Regulatory_Briefing_Package.docx,,Tamara Mcgee,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 12:39:00
Send,,HELIX,,Research,,,RS-095,teams_message,,,Melinda Payne,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 12:39:00
,Unusual VPN Location,Cloud Migration,,Information Technology,,,IT-027,security_alert_review,,,Rodney Blackburn,Tucson,,,IT Security Administrator,Trade Secret,,SIEM,2026-01-05 12:39:00
,,Cloud Migration,,Information Technology,,,IT-027,backup_check,,,Rodney Blackburn,Tucson,,,IT Security Administrator,Trade Secret,Validation Complete,Backup Infrastructure,2026-01-05 12:39:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-104,file_access,GP217_Sample_Tracking_Record.csv,,Cindy Odonnell,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 12:40:00
Send,,Sample Processing,,Research,,,LT-032,teams_message,,,Teresa Calderon,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 12:40:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-051,file_access,GP217_Sample_Tracking_Record.csv,,Nicholas Reilly,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 12:41:00
Send,,Laboratory Operations,,Research,,,LT-027,teams_message,,,Tina Conley,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 12:41:00
,,Benefits,,Human Resources,,,HR-019,benefits_update,Open_Enrollment_Form.pdf,,Jeremiah Horton,Tucson,,,Human Resources Specialist,Restricted,,Benefits Administration,2026-01-05 12:41:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-034,file_access,GP217_Sample_Tracking_Record.csv,,Tonya Davis,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 12:42:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-044,file_access,GP217_Assay_Results.csv,,Mary Cisneros,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 12:42:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-047,file_access,GP217_Sample_Tracking_Record.csv,,Jamie Brooks,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 12:42:00
Send,,HELIX,,Research,,,RS-062,teams_message,,,Christian Curry,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 12:43:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-024,teams_message,,,Kathleen Hill,Tucson,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-05 12:43:00
,,Procurement,,Finance,,,FA-005,file_access,HELIX_Cost_Forecast.xlsx,,Richard Martinez,Tucson,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-05 12:43:00
Calibrate,,Laboratory Operations,,Research,,,LT-022,instrument_use,,Centrifuge-03,Antonio Summers,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-05 12:45:00
Approve,,Sample Processing,,Research,,,LT-043,record_update,,,Logan Sanchez,Tucson,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-05 12:45:00
,,Technology Modernization,,Executive Leadership,,,EX-005,teams_message,,,Cynthia Silva,Boston,All Departments,,Executive Leadership,Trade Secret,,Microsoft Teams,2026-01-05 12:45:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-066,file_access,GP217_Sample_Tracking_Record.csv,,Rachael Hayes,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 12:46:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-065,file_access,GP217_Sample_Tracking_Record.csv,,Carol Brooks,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 12:47:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-133,file_access,GP217_Assay_Results.csv,,Melissa French,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 12:47:00
,,Recruiting,,Human Resources,,,HR-016,benefits_update,Open_Enrollment_Form.pdf,,William Simmons,Tucson,,,Human Resources Specialist,Restricted,,Benefits Administration,2026-01-05 12:47:00
,Unusual VPN Location,Cloud Migration,,Information Technology,,,IT-007,security_alert_review,,,Sherry Jones,Boston,,,IT Security Administrator,Trade Secret,,SIEM,2026-01-05 12:47:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-039,file_access,HELIX_Regulatory_Briefing_Package.docx,,Carol Richmond,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 12:48:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-087,file_access,GP217_Assay_Results.csv,,Donna Allen,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 12:48:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-092,file_access,GP217_Sample_Tracking_Record.csv,,Johnny Santana,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 12:48:00
,,Procurement,,Finance,,,FA-032,teams_message,,,Megan Cox,Boston,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-05 12:48:00
,,Cloud Migration,,Information Technology,Laptop-042,,IT-015,endpoint_review,,,Todd Reed,Boston,,,IT Security Administrator,Trade Secret,,EDR,2026-01-05 12:48:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-076,file_access,HELIX_Regulatory_Briefing_Package.docx,,Tracy Alvarez,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 12:49:00
Send,,Clinical Support,,Research,,,RS-101,teams_message,,,Amber Gomez,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 12:49:00
,,Benefits,,Human Resources,,,HR-017,file_access,Research_Scientist_Candidates.xlsx,,Nicole Calderon,Boston,,,Human Resources Specialist,Restricted,,Recruiting Platform,2026-01-05 12:49:00
Send,,HELIX,,Research,,,RS-013,teams_message,,,Timothy Gardner,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 12:50:00
Send,,Analytical Chemistry,,Research,,,RS-052,teams_message,,,Abigail Hayes,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 12:50:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-111,file_access,HELIX_Regulatory_Briefing_Package.docx,,Michael Bryant,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 12:50:00
Approve,,Laboratory Operations,,Research,,,LT-011,record_update,,,Leslie Mejia,Tucson,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-05 12:51:00
,,Payroll,,Finance,,,FA-014,file_access,HELIX_Budget_Q2.xlsx,,Andrew White,Tucson,,,Finance Analyst,Confidential,,ERP,2026-01-05 12:51:00
,,Recruiting,,Human Resources,,,HR-002,teams_message,,,Susan Carrillo,Tucson,Finance,,Human Resources Specialist,Restricted,,Microsoft Teams,2026-01-05 12:51:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-103,file_access,GP217_Assay_Results.csv,,Timothy Huynh,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 12:52:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-061,file_access,GP217_Sample_Tracking_Record.csv,,Laura Lucas,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 12:53:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-111,file_access,GP217_Assay_Results.csv,,Michael Bryant,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 12:53:00
Send,,HELIX,,Research,,,RS-116,teams_message,,,Renee Hudson,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 12:54:00
Approve,,HELIX,,Research,,,LT-019,record_update,,,James Galloway,Tucson,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-05 12:54:00
Send,,HELIX,,Research,,,LT-035,teams_message,,,Toni Santos,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 12:54:00
Group Membership Review,,Identity Modernization,,Information Technology,,,IT-011,admin_action,,,Kristen Richard,Tucson,,,IT Security Administrator,Trade Secret,,Active Directory,2026-01-05 12:54:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-031,file_access,HELIX_Regulatory_Briefing_Package.docx,,Jason Crawford,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 12:55:00
Approve,,FDA Submission,,Regulatory Affairs,,,RA-034,compliance_review,,,Nicholas Mcbride,Boston,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-05 12:55:00
Send,,Sample Processing,,Research,,,LT-009,teams_message,,,Lisa Pena,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 12:56:00
,,Research Portfolio,,Executive Leadership,,,EX-001,file_access,Quarterly_Forecast.pdf,,Jonathan Hardin,Boston,,,Executive Leadership,Trade Secret,,Financial Reporting,2026-01-05 12:56:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-003,file_access,HELIX_Regulatory_Briefing_Package.docx,,Matthew Adams,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 12:57:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-044,file_access,GP217_Assay_Results.csv,,Mary Cisneros,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 12:57:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-100,file_access,HELIX_Regulatory_Briefing_Package.docx,,Barbara Barnett,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 12:57:00
Operate,,Sample Processing,,Research,,,LT-002,instrument_use,,Mass Spectrometer-02,Doris Singh,Boston,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-05 12:57:00
Calibrate,,Laboratory Operations,,Research,,,LT-010,instrument_use,,Centrifuge-03,Chelsea Miller,Boston,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-05 12:57:00
Send,,Biomarker Discovery,,Research,,,RS-043,teams_message,,,Kenneth Holland,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 12:58:00
Send,,FDA Submission,,Regulatory Affairs,,,RA-022,teams_message,,,Elizabeth Potter,Boston,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-05 12:58:00
Update,,FDA Submission,,Regulatory Affairs,,,RA-034,record_update,,,Nicholas Mcbride,Boston,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-05 12:58:00
,,Budget Planning,,Finance,,,FA-019,teams_message,,,Brenda Park,Tucson,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-05 12:58:00
Group Membership Review,,Endpoint Security,,Information Technology,,,IT-034,admin_action,,,Erin Wilson,Tucson,,,IT Security Administrator,Trade Secret,,Active Directory,2026-01-05 12:58:00
Update,,Quality Compliance,,Regulatory Affairs,,,RA-031,record_update,,,Kimberly Bautista,Tucson,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-05 12:59:00
Group Membership Review,,Identity Modernization,,Information Technology,,,IT-030,admin_action,,,Rachel Huerta,Boston,,,IT Security Administrator,Trade Secret,,Active Directory,2026-01-05 12:59:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-020,file_access,GP217_Assay_Results.csv,,Derrick Johnson,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 13:00:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-050,file_access,HELIX_Regulatory_Briefing_Package.docx,,Rhonda Wallace,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:00:00
Review,,Laboratory Operations,,Research,,Quality Control Checklist,LT-037,file_access,QC_Checklist_v3.pdf,,Aaron Patterson,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 13:00:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-114,file_access,GP217_Assay_Results.csv,,Ashley Maxwell,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 13:01:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-118,file_access,GP217_Assay_Results.csv,,Jamie Bennett,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 13:01:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-036,file_access,QC_Checklist_v3.pdf,,Tyler Garza,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 13:01:00
,,Payroll,,Finance,,,FA-035,file_access,HELIX_Cost_Forecast.xlsx,,Christopher Patterson,Tucson,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-05 13:01:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-088,file_access,HELIX_Regulatory_Briefing_Package.docx,,Spencer Aguilar,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:02:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-112,file_access,HELIX_Regulatory_Briefing_Package.docx,,Tracie Smith,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:02:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-018,file_access,QC_Checklist_v3.pdf,,Jessica Hanson,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 13:02:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-033,file_access,QC_Checklist_v3.pdf,,Christine Rice,Boston,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 13:02:00
Operate,,Laboratory Operations,,Research,,,LT-011,instrument_use,,Mass Spectrometer-02,Leslie Mejia,Tucson,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-05 13:03:00
,,Identity Modernization,Rule Review,Information Technology,,,IT-011,firewall_update,,,Kristen Richard,Tucson,,,IT Security Administrator,Trade Secret,,Firewall Management,2026-01-05 13:03:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-123,file_access,GP217_Sample_Tracking_Record.csv,,Maria Mendez,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:04:00
Calibrate,,Sample Processing,,Research,,,LT-002,instrument_use,,Centrifuge-03,Doris Singh,Boston,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-05 13:04:00
Update,,Laboratory Operations,,Research,,,LT-027,record_update,,,Tina Conley,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-05 13:04:00
Send,,Sample Processing,,Research,,,LT-036,teams_message,,,Tyler Garza,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 13:04:00
,,Infrastructure,,Information Technology,Laptop-042,,IT-013,endpoint_review,,,James Cooper,Tucson,,,IT Security Administrator,Trade Secret,,EDR,2026-01-05 13:04:00
Send,,Clinical Support,,Research,,,RS-085,teams_message,,,Antonio Guerra,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 13:05:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-102,file_access,HELIX_Regulatory_Briefing_Package.docx,,Desiree Jackson,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:05:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-132,file_access,GP217_Sample_Tracking_Record.csv,,Jeanette Ibarra,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:05:00
Operate,,Sample Processing,,Research,,,LT-045,instrument_use,,Mass Spectrometer-02,John Santos,Boston,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-05 13:05:00
Update,,Quality Compliance,,Regulatory Affairs,,,RA-036,record_update,,,Christopher Cruz,Tucson,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-05 13:05:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-036,teams_message,,,Christopher Cruz,Tucson,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-05 13:05:00
,Unusual VPN Location,Cloud Migration,,Information Technology,,,IT-024,security_alert_review,,,Aaron Potter,Tucson,,,IT Security Administrator,Trade Secret,,SIEM,2026-01-05 13:05:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-033,file_access,GP217_Sample_Tracking_Record.csv,,James Rosario,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:06:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-065,file_access,GP217_Assay_Results.csv,,Carol Brooks,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 13:06:00
Operate,,Laboratory Operations,,Research,,,LT-030,instrument_use,,Mass Spectrometer-02,Christopher Flores,Boston,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-05 13:06:00
,,Payroll,,Finance,,,FA-031,payroll_review,Payroll_Reconciliation.csv,,Larry Bender,Tucson,,,Finance Analyst,Confidential,,Payroll System,2026-01-05 13:07:00
,,Recruiting,,Human Resources,,,HR-022,file_access,Employee_Record_Update.pdf,,Gregory Guerrero,Boston,,,Human Resources Specialist,Restricted,,HRIS,2026-01-05 13:07:00
,,Learning & Development,,Human Resources,,,HR-024,file_access,Research_Scientist_Candidates.xlsx,,Jason George,Tucson,,,Human Resources Specialist,Restricted,,Recruiting Platform,2026-01-05 13:07:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-001,file_access,HELIX_Regulatory_Briefing_Package.docx,,Susan Young,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:08:00
Send,,Clinical Support,,Research,,,RS-037,teams_message,,,Karen Shaw,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 13:08:00
Send,,Analytical Chemistry,,Research,,,RS-038,teams_message,,,Elizabeth Hall,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 13:08:00
Send,,Sample Processing,,Research,,,LT-028,teams_message,,,Rebecca Zavala,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 13:08:00
Edit,,HELIX,,Regulatory Affairs,,HELIX Regulatory Briefing Package,RA-029,document_edit,HELIX_Regulatory_Briefing_Package.docx,,Jeffrey Weiss,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-05 13:08:00
,Unusual VPN Location,Identity Modernization,,Information Technology,,,IT-005,security_alert_review,,,Tamara Pacheco,Tucson,,,IT Security Administrator,Trade Secret,,SIEM,2026-01-05 13:08:00
,,Endpoint Security,,Information Technology,Laptop-042,,IT-016,endpoint_review,,,Sean Ellis,Boston,,,IT Security Administrator,Trade Secret,,EDR,2026-01-05 13:08:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-016,file_access,GP217_Sample_Tracking_Record.csv,,Peter Johnston,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:09:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-083,file_access,GP217_Assay_Results.csv,,Brandy Armstrong,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 13:09:00
Update,,HELIX,,Research,,,LT-042,record_update,,,Paul Campos,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-05 13:09:00
,,Budget Planning,,Finance,,,FA-015,teams_message,,,Nicole Delacruz,Tucson,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-05 13:09:00
Group Membership Review,,Infrastructure,,Information Technology,,,IT-031,admin_action,,,Rachael Bullock,Tucson,,,IT Security Administrator,Trade Secret,,Active Directory,2026-01-05 13:09:00
,Unusual VPN Location,Cloud Migration,,Information Technology,,,IT-001,security_alert_review,,,Joshua Blake,Tucson,,,IT Security Administrator,Trade Secret,,SIEM,2026-01-05 13:10:00
,,Corporate Strategy,,Executive Leadership,,,EX-003,file_access,Quarterly_Forecast.pdf,,Steven Powers,Tucson,,,Executive Leadership,Trade Secret,,Financial Reporting,2026-01-05 13:10:00
Send,,Sample Processing,,Research,,,LT-036,teams_message,,,Tyler Garza,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 13:11:00
Approve,,Laboratory Operations,,Research,,,LT-041,record_update,,,Michael Johnson,Boston,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-05 13:11:00
Group Membership Review,,Identity Modernization,,Information Technology,,,IT-029,admin_action,,,Sarah Aguilar,Tucson,,,IT Security Administrator,Trade Secret,,Active Directory,2026-01-05 13:11:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-086,file_access,HELIX_Regulatory_Briefing_Package.docx,,Marie Wright,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:12:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-114,file_access,GP217_Sample_Tracking_Record.csv,,Ashley Maxwell,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:12:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-026,file_access,HELIX_Regulatory_Briefing_Package.docx,,Julie Patton,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:13:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-045,file_access,GP217_Sample_Tracking_Record.csv,,Thomas Butler,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:13:00
Update,,Sample Processing,,Research,,,LT-009,record_update,,,Lisa Pena,Boston,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-05 13:13:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-021,file_access,QC_Checklist_v3.pdf,,Bryan Murphy,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 13:13:00
Review,,Quality Compliance,,Regulatory Affairs,,FDA Submission Draft,RA-006,document_review,FDA_Submission_Draft_v5.docx,,Howard Conway,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-05 13:13:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-108,file_access,HELIX_Regulatory_Briefing_Package.docx,,Joe Powell,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:14:00
Send,,Sample Processing,,Research,,,LT-013,teams_message,,,Jill Hall,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 13:14:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-014,file_access,GP217_Assay_Results.csv,,Tammy Castaneda,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 13:15:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-034,file_access,HELIX_Regulatory_Briefing_Package.docx,,Tonya Davis,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:15:00
Calibrate,,HELIX,,Research,,,LT-029,instrument_use,,Centrifuge-03,Paul Johnson,Boston,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-05 13:15:00
Upload,,Quality Compliance,,Regulatory Affairs,,FDA Submission Package,RA-032,document_upload,FDA_Submission_Package_v1.zip,,Donald Perez,Boston,,,Regulatory Affairs Specialist,Restricted,,Regulatory Document Repository,2026-01-05 13:15:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-036,file_access,GP217_Sample_Tracking_Record.csv,,Travis Bradley,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:16:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-105,file_access,GP217_Sample_Tracking_Record.csv,,David Mason,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:16:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-043,file_access,GP217_Assay_Results.csv,,Kenneth Holland,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 13:17:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-113,file_access,HELIX_Regulatory_Briefing_Package.docx,,Jordan Williams,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:17:00
